uid,nbhd,nbhd_size,equiv_size,precision_nbhd,precision_equiv,recall_nbhd,recall_equiv,f1_nbhd,f1_equiv
522,"[311, 207, 595, 529, 44, 502, 575, 535, 513, 242]",72,24026,0.3393939393939394,0.6026154702281589,0.1547544409613375,0.17642954774371475,0.21257873725625892,0.272947448280989
533,"[67, 70, 101, 143, 184, 216, 252, 316, 366, 369]",196,23946,0.7575757575757577,0.594936004451865,0.2784679329176937,0.17415768061262976,0.40724258479910214,0.2694409710036645
547,"[18, 116, 178, 215, 254, 263, 380, 434, 479, 552]",688,23455,0.7515151515151515,0.5950473010573184,0.15509458487223757,0.1764233013613777,0.2571248151688401,0.27215608472851277
549,"[27, 40, 54, 101, 108, 113, 170, 174, 185, 191]",186,23958,0.496969696969697,0.5997217584863669,0.1428651132774409,0.17664788264275127,0.22193113258594807,0.2729101531000884
554,"[13, 44, 71, 106, 108, 257, 281, 284, 404, 406]",118,24006,0.3181818181818182,0.6030050083472461,0.08120818575364029,0.17778014675420672,0.1293921627468457,0.2746013245181782
562,"[431, 531, 545, 506, 250, 396, 148, 575, 440, 302]",81,24023,0.32727272727272727,0.6028380634390658,0.08780198296327328,0.17765905865853732,0.13845793885156676,0.27443955869122844
563,"[60, 79, 92, 110, 127, 136, 149, 151, 194, 197]",118,23981,0.3,0.6033388981636069,0.13506493506493505,0.1767911246466537,0.1862686567164179,0.27345431974320894
566,"[25, 74, 98, 172, 188, 208, 278, 365, 422, 467]",176,23954,0.6136363636363636,0.5975792988313864,0.29219114219114223,0.17390566842229935,0.39587914658681517,0.26940882015768075
584,"[13, 22, 146, 164, 296, 371, 431, 478, 185, 204]",115,24016,0.4318181818181818,0.6009181969949925,0.11610845295055822,0.17713924034491438,0.18300895727762267,0.2736203982293555
586,"[147, 245, 276, 403, 431, 451, 504, 519, 546, 191]",98,24000,0.4090909090909091,0.6013355592654431,0.07703510257858083,0.1778567810028305,0.12965510747945425,0.2745191433392823
589,"[25, 39, 80, 245, 250, 277, 287, 293, 396, 482]",184,23956,0.8181818181818182,0.5938230383973296,0.2307720057720058,0.17503356575220003,0.36000337661444376,0.2703728192631244
592,"[12, 36, 97, 118, 188, 277, 310, 342, 390, 466]",123,24003,0.5545454545454546,0.5986644407345584,0.17160842878546226,0.17612004212423998,0.26210608062340357,0.2721706715948013
597,"[65, 154, 281, 388, 407, 496, 209, 299, 511, 296]",66,23970,0.6181818181818182,0.5974958263772963,0.20569487983281087,0.17549408058580793,0.3086792844418566,0.2713023281659642
606,"[485, 360, 158, 506, 207, 529, 120, 142, 281, 228]",66,23862,0.43636363636363634,0.6008347245409024,0.17241067390321121,0.17610530974311278,0.2471646629744698,0.2723767101722394
