nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
"[835, 986, 2440, 2908, 4295, 4358, 4651, 5146, 5171, 4558]",61,149244,1.624950450788073,0.7571898988928362,0.9500068638931423,0.6825678761119427,1.2747354434501588,0.8701665926090453,true
"[13, 21, 29, 32, 40, 41, 43, 46, 51, 52]",79,149226,0.9989169278083868,0.7574166486440947,0.7871338083127516,0.6826218417051422,0.9994583171940623,0.8702968738563266,true
"[1, 21, 27, 38, 41, 50, 71, 84, 89, 104]",66,149239,0.9089258253910262,0.7574774833882881,0.7684836850289284,0.6826391934945716,0.9533760146925379,0.8703318237248872,true
"[1, 2, 7, 11, 13, 14, 18, 21, 25, 30]",144,149161,1.0262315910798592,0.7572850403171407,0.801757073426493,0.6825621811504,1.0130308934479042,0.8702212594031133,true
"[14, 16, 20, 37, 38, 39, 43, 50, 51, 60]",69,149236,0.9122614288583709,0.7574728966822303,0.777759192864631,0.6826331792385255,0.9551237767213059,0.8703291886879528,true
"[21, 27, 32, 38, 39, 47, 55, 63, 66, 69]",78,149227,0.9838251661926497,0.757426155353237,0.7729176313008724,0.6826299727656977,0.9918796127517945,0.8703023356013915,true
"[12, 14, 16, 30, 43, 46, 50, 54, 55, 66]",47,149258,1.0009395147113929,0.757467787928748,0.7635252827805056,0.6826516825420252,1.0004696470715106,0.8703262537283062,true
"[7, 8, 11, 13, 29, 30, 38, 39, 41, 43]",133,149172,0.9194222269574102,0.7574001025103586,0.7853854490393988,0.6825855673747487,0.9588650723419903,0.870287367775931,true
"[20, 21, 46, 51, 60, 71, 75, 77, 79, 94]",77,149228,0.9567849203406915,0.7574416249564044,0.7985580792202833,0.6826173476093514,0.9781538326565467,0.8703112230440352,true
"[2, 4, 13, 29, 41, 47, 50, 56, 57, 60]",84,149221,0.758336585055259,0.757543984926491,0.6524295865482597,0.6826941679514158,0.8708252322109523,0.8703700275896976,true
"[16, 21, 38, 43, 46, 141, 153, 200, 209, 211]",45,149260,1.5409239464682776,0.7573082518442279,0.9740007176391106,0.6825893105242832,1.2413395774196025,0.8702345958672454,true
"[7, 14, 20, 21, 32, 39, 46, 57, 71, 72]",61,149244,1.1256691581376517,0.7573939684624786,0.7964615880962814,0.6826306341579854,1.0609755690578608,0.8702838436179765,true
"[14, 16, 80, 115, 128, 145, 164, 189, 197, 200]",51,149254,1.042671156061009,0.7574470032220336,0.8495244930022569,0.6826201292562015,1.021112704876895,0.870314312890483,true
"[61, 172, 276, 304, 703, 821, 841, 886, 986, 1154]",37,149268,0.7578433589856759,0.7575443567514678,0.7187337857277962,0.6826682033059754,0.8705419915119982,0.870370241191338,true
"[16, 46, 50, 57, 79, 94, 113, 115, 128, 144]",60,149245,0.9136225794806982,0.7574816837622144,0.7246168428052934,0.6826602801472743,0.9558360630781296,0.870334236809178,true
"[16, 21, 50, 55, 61, 66, 106, 124, 141, 153]",57,149248,0.9834569863140568,0.7574581515306111,0.7560267869803073,0.6826491275882449,0.9916939983251168,0.8703207176269051,true
"[12, 21, 41, 50, 79, 86, 115, 128, 140, 141]",57,149248,1.112707356388052,0.7574087889187556,0.8701337800553427,0.6826055484541508,1.054849447261576,0.8702923583019418,true
"[3, 14, 16, 21, 37, 50, 51, 54, 66, 71]",61,149244,1.1047844716414612,0.7574025045904051,0.8314707936905333,0.6826163249626995,1.0510872806962612,0.8702887478247694,true
"[20, 21, 50, 61, 86, 158, 191, 227, 269, 276]",41,149264,0.8628158309557824,0.757515514784485,0.7366743143222979,0.6826623088906972,0.9288788031577545,0.8703536722416267,true
"[1, 3, 4, 12, 14, 29, 41, 55, 61, 63]",65,149240,0.9265377573578086,0.7574708274834648,0.7697688350471155,0.6826392089712556,0.9625683130863018,0.870327999942243,true
"[39, 46, 47, 50, 94, 106, 144, 145, 153, 158]",60,149245,0.831448966863808,0.7575147194870763,0.7323957220200814,0.6826571528548834,0.9118382350306484,0.870353215359762,true
"[4, 7, 12, 14, 20, 41, 47, 50, 68, 71]",46,149259,0.9018556382680631,0.757499955704515,0.7489952648227228,0.6826567023694812,0.9496608016908265,0.8703447338293689,true
"[3, 7, 11, 13, 14, 15, 31, 32, 39, 42]",155,149150,0.8355400917359143,0.757463376021733,0.7290898764960825,0.6826289077458354,0.9140788214021339,0.8703237190963676,true
"[16, 54, 79, 85, 89, 94, 104, 153, 200, 206]",45,149260,1.3868686500971583,0.7573546975653636,0.9617380394495618,0.6825930075664816,1.1776538753373837,0.870261281205457,true
"[826, 841, 986, 1625, 1864, 2081, 2357, 2502, 2908, 3838]",59,149246,1.4258674477527495,0.757280229074435,0.8959686579517138,0.6825928223894048,1.1940969172360967,0.8702184950197479,true
"[1, 3, 11, 12, 14, 16, 21, 30, 31, 41]",83,149222,1.282623422823003,0.7572523723295911,0.9319361498536489,0.6825384984835373,1.1325296564871945,0.8702024892687857,true
"[7, 12, 14, 40, 41, 66, 84, 85, 86, 87]",58,149247,1.2684021977111526,0.7573459025668409,0.9359242886387994,0.6825787246136084,1.1262336337151153,0.8702562281114918,true
"[8, 21, 38, 39, 43, 52, 55, 57, 60, 63]",103,149202,0.7592483007272726,0.7575432546003782,0.6968989473542302,0.6826673230222836,0.8713485529495487,0.8703696080403878,true
"[345, 367, 745, 947, 986, 1178, 1226, 1310, 1615, 1821]",41,149264,1.0744630733216733,0.7574573792867293,0.8271608229574577,0.6826374539567946,1.036563106290048,0.8703202739720185,true
"[304, 1363, 1967, 2111, 2204, 3570, 5146, 4749, 172, 2037]",43,149262,1.2530730927676677,0.7574016769497361,0.9047311685223733,0.6826131706723867,1.1194074739645379,0.8702882723268975,true
"[4, 13, 21, 29, 30, 31, 40, 52, 61, 66]",96,149209,0.9501072316429612,0.7574205373243089,0.775947591215428,0.6826171313552908,0.9747344416008706,0.8702991079647898,true
"[1, 7, 12, 16, 20, 21, 39, 41, 50, 52]",58,149247,0.823264680105683,0.757518890807952,0.7254303196689885,0.6826605262592043,0.9073393412090556,0.8703556116944108,true
