nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
"[6, 10, 16, 22, 46, 50, 53, 54, 55, 58]",125,236737,0.8638438924047407,0.7079328029235985,0.72552187088406,0.639806673190581,0.9294320267801948,0.8413874273624479,true
"[1, 9, 17, 20, 25, 49, 77, 78, 89, 96]",10,236852,0.9241269732275077,0.7080059580773743,0.8231395826636291,0.6398441694777857,0.9613152309349455,0.8414308991696076,true
"[7, 11, 29, 40, 50, 65, 82, 87, 91, 92]",25,236837,1.0096029486630618,0.7079832474594676,0.7315205490251008,0.6398422316245075,1.0047900022706544,0.8414174038249195,true
"[6, 8, 16, 17, 22, 29, 38, 45, 54, 57]",68,236794,0.9571908281567894,0.7079435267614881,0.7676079651120101,0.639815220332236,0.978361297352256,0.8413938000493515,true
"[3, 7, 9, 17, 24, 30, 44, 69, 77, 91]",11,236851,1.091974749979122,0.7079972502967042,0.8784872636798352,0.6398408250971227,1.044975956651215,0.8414257247652369,true
"[1, 2, 17, 23, 40, 41, 50, 64, 69, 77]",14,236848,0.8706148119554354,0.7080054712089912,0.8040825479917075,0.6398422003534217,0.9330674209056039,0.841430609859774,true
"[16, 17, 18, 22, 28, 34, 45, 50, 52, 53]",85,236777,0.8527566308920911,0.7079631220036098,0.7061453317361807,0.639828109452276,0.9234482285932932,0.8414054444817967,true
"[2, 3, 29, 41, 44, 50, 52, 54, 64, 69]",20,236842,1.1146367451659653,0.7079807454647874,0.8507640548896042,0.6398340976004312,1.0557635839362738,0.8414159170498187,true
"[4, 10, 19, 31, 34, 38, 42, 43, 45, 46]",336,236526,0.7178619987854763,0.7080010942589086,0.6440579895482447,0.6398459329650478,0.8472673714864017,0.8414280089579314,true
"[3, 39, 40, 45, 49, 50, 57, 59, 63, 78]",52,236810,0.85893185897189,0.7079819433115493,0.7195148400811568,0.6398344151568554,0.9267857675708502,0.8414166288537144,true
"[6, 19, 22, 25, 28, 29, 34, 35, 38, 45]",128,236734,0.8253320421278814,0.707951650168046,0.7052204209471337,0.6398165637850831,0.9084778710171654,0.8413986273865949,true
"[11, 22, 25, 29, 40, 49, 50, 52, 54, 60]",33,236829,0.7376814584428887,0.7080109486766651,0.634323602728754,0.6398526782872412,0.858883844558092,0.841433864707539,true
"[3, 7, 21, 29, 30, 49, 50, 54, 63, 64]",22,236840,1.0476746575856912,0.7079835315394681,0.8088242656350096,0.6398362121733452,1.0235597967806722,0.8414175726352927,true
"[1, 2, 21, 23, 24, 40, 49, 54, 58, 61]",23,236839,0.9423864669054187,0.7079923220564843,0.7430488673357685,0.639841886264637,0.9707659176678066,0.841422796254347,true
"[9, 41, 77, 78, 91, 123, 139, 142, 153, 167]",10,236852,1.1569827561450639,0.7079961267994912,0.9589005703532301,0.6398384375866599,1.075631329101688,0.8414250571497686,true
"[7, 17, 21, 24, 33, 41, 69, 91, 115, 118]",13,236849,1.0141818106634335,0.7079982777581324,0.8468453579071189,0.6398405466576862,1.0070659415666054,0.8414263353129211,true
"[9, 23, 94, 97, 109, 110, 118, 124, 140, 149]",17,236845,1.1288187243461465,0.7079848784393199,0.8132417876109517,0.6398394625792806,1.0624588106586281,0.8414183730103116,true
"[2, 3, 8, 13, 17, 22, 40, 49, 66, 69]",17,236845,0.7540219794659729,0.7080117801879864,0.7369971918053322,0.6398449351800477,0.8683443898972186,0.8414343588111829,true
