uid,nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
2565,"[356, 458, 574, 826, 941, 1439, 1562, 1610, 1615, 2133]",76,150420,1.0417312469764095,0.7578063298584176,0.7678433804707455,0.6832925312632441,1.0206523634305706,0.8705207233940025,true
2572,"[738, 745, 941, 986, 1046, 1247, 1704, 1813, 2275, 2381]",64,150418,1.1462635597816178,0.757585549344526,0.7875491731900726,0.6832262602954426,1.0706369878635884,0.8703939047032246,true
2579,"[8, 185, 191, 203, 257, 364, 365, 395, 400, 416]",100,150366,0.959752369341018,0.7576944437816681,0.799321745770452,0.6832400410692762,0.9796695204715813,0.8704564571428418,true
2582,"[6, 24, 51, 57, 72, 95, 107, 124, 155, 159]",110,150352,0.7619622223630054,0.7578223680977456,0.6918084765920094,0.6833078047102794,0.8729044749358348,0.8705299352105852,true
2597,"[3, 14, 47, 86, 98, 134, 144, 209, 218, 256]",88,150383,0.9663398165256987,0.757678760782871,0.7536560309661737,0.6832551787871263,0.9830258473334761,0.8704474486049523,true
2598,"[6, 71, 141, 209, 250, 328, 440, 458, 495, 506]",74,150392,0.7686392110349277,0.7578170109823188,0.6928454573071913,0.6833094702940975,0.8767207143868153,0.8705268582773991,true
2599,"[77, 191, 209, 304, 511, 527, 559, 581, 1045, 1126]",98,150410,0.81808461606746,0.757714671789821,0.7163830161917489,0.6832547096745485,0.9044803016470065,0.8704680762611694,true
2617,"[61, 71, 85, 115, 153, 211, 276, 304, 354, 367]",62,150413,0.8193205296458796,0.7578193692951645,0.7482599606597291,0.6832983811850091,0.9051632613213374,0.8705282128082722,true
2618,"[20, 30, 61, 77, 83, 213, 296, 297, 325, 334]",100,150362,1.0280094074660124,0.7576566059731276,0.8050686925548192,0.6832382407158091,1.0139079876724577,0.8704347224077906,true
2622,"[49, 56, 76, 93, 134, 138, 141, 167, 182, 210]",147,150321,0.8919033043042702,0.7576913089186046,0.7406404978115102,0.6832539428056532,0.9444063237316183,0.8704546564403022,true
2628,"[21, 85, 128, 191, 278, 296, 298, 448, 484, 569]",125,150369,1.0942684319604208,0.7577154096189228,0.8313234702677456,0.683269772155106,1.046072861688143,0.8704685000727613,true
2639,"[13, 50, 66, 69, 89, 104, 112, 154, 176, 188]",86,150378,0.7591199341601534,0.7578282015455771,0.6812541638723582,0.6833160834600418,0.8712748901237505,0.8705332857194934,true
