nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
"[21, 206, 318, 330, 367, 488, 680, 821, 836, 947]",62,149768,1.3896763127745613,0.758316699643226,0.9609491108057452,0.6837541100494123,1.1788453303018853,0.8708138145684334,true
"[75, 83, 115, 179, 222, 227, 269, 423, 458, 490]",127,149703,1.1584282722022579,0.7582387461372787,0.8639157368678444,0.6837160718233309,1.076303057787284,0.8707690544210208,true
"[70, 72, 94, 167, 196, 197, 211, 219, 227, 228]",58,149772,1.4702624574168168,0.7583023541184502,1.0376803262443488,0.6837317985993924,1.2125437960819465,0.8708055776799148,true
"[20, 51, 145, 153, 168, 188, 194, 209, 211, 250]",67,149763,0.9055259842507365,0.7585122170537042,0.771279993848844,0.6838297085339001,0.9515912905500641,0.8709260686497472,true
"[67, 79, 158, 167, 185, 206, 207, 246, 247, 276]",50,149780,0.9581737524592734,0.758511328054051,0.8089097367952344,0.6838270724523342,0.9788635004224406,0.8709255582735249,true
"[7, 50, 55, 64, 85, 93, 105, 180, 191, 211]",96,149734,0.8464196032112983,0.7585216391844899,0.7549225235684064,0.6838232588222299,0.9200106538574965,0.870931477892773,true
"[1305, 1653, 1813, 941, 489, 1456, 4463, 1174, 1144, 703]",43,149787,1.1186018183095685,0.7584746041069743,0.8848423547197126,0.6838111196398713,1.0576397393770567,0.8709044747312844,true
"[31, 57, 108, 113, 122, 219, 241, 244, 251, 298]",100,149730,0.8122037520540024,0.7585421427125714,0.7166146324122122,0.6838469440693857,0.901223475090392,0.870943248847232,true
"[46, 50, 124, 135, 140, 159, 207, 227, 247, 384]",50,149780,1.1203652319292778,0.7584571848174805,0.8631544489254669,0.6838089643230345,1.0584730662276096,0.8708944739849257,true
"[4, 12, 29, 57, 125, 172, 185, 200, 226, 228]",69,149761,1.1516081398390476,0.7583968753007111,0.8231961492555273,0.6838046211260055,1.0731300665991275,0.8708598482538457,true
"[37, 41, 140, 152, 178, 185, 196, 211, 217, 221]",73,149757,1.2612651906720005,0.7583329196273938,0.9074724854434131,0.6837598169522158,1.1230606353496682,0.8708231276369466,true
"[14, 43, 103, 110, 111, 141, 154, 209, 218, 247]",88,149742,0.9003506305337846,0.7584946411031757,0.7632676867786841,0.6838221530520082,0.948868078572456,0.8709159782109728,true
"[41, 91, 104, 184, 497, 709, 1107, 1270, 1914, 1989]",70,149760,0.9465303364071715,0.7584901060363927,0.8058060805339101,0.6838118187307223,0.9728979064666403,0.8709133745880773,true
"[61, 703, 708, 1250, 1808, 1864, 1970, 1979, 2182, 2287]",51,149779,1.1189404858559422,0.758455253665601,0.873884136017493,0.6838041134459001,1.057799832603476,0.8708933652667248,true
"[21, 2204, 3291, 4100, 4419, 1821, 4129, 1229, 4102, 5465]",67,149763,1.3782248142843503,0.7583007441157139,1.0331930992436356,0.6837125355468374,1.1739782000890606,0.8708046532464752,true
"[12, 113, 167, 207, 296, 363, 364, 473, 503, 706]",88,149742,1.217943741265123,0.7583079987867622,0.8617552995573756,0.6837642741007152,1.1036048845783182,0.8708088187350667,true
"[1, 6, 18, 25, 33, 52, 62, 72, 83, 122]",247,149583,0.8693123425841116,0.7583951067630708,0.747373821823436,0.6837639508818514,0.9323692093715406,0.8708588328558601,true
"[172, 211, 427, 782, 826, 883, 901, 947, 1111, 1258]",56,149774,1.116675585020007,0.7584440661983892,0.8387506751218977,0.6838109041685708,1.0567287187447907,0.8708869422596651,true
