nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask-1,mask-2,mask-3
"[13, 14, 27, 56, 97, 136, 142, 146, 162, 170]",78,15036,0.7148099875713195,0.7732475725904017,0.6627711956815254,0.6747625239337021,0.8454643620941805,0.8793449679110023,0,0,0
"[31, 85, 114, 130, 138, 145, 161, 172, 181, 185]",74,15040,1.103863418261109,0.7713178050231728,0.7926651934108202,0.6741202286448075,1.0506490461905482,0.8782470068398598,true,true,true
"[44, 120, 206, 269, 270, 281, 321, 451, 516, 539]",62,15052,0.6544162694354957,0.7734342194920835,0.6345598213569879,0.6748659815443908,0.8089599924813932,0.8794510898805479,0,0,0
"[106, 118, 306, 324, 329, 499, 9, 358, 388, 473]",63,15051,0.8646964027048255,0.7725619432017432,0.761506687114427,0.6743372893390536,0.9298905326460881,0.8789550291122653,true,true,true
"[54, 56, 127, 131, 149, 175, 191, 209, 243, 296]",61,15053,1.1278920298178858,0.7715076241733175,0.8541014631393627,0.673973644713931,1.0620226126678687,0.8783550672554451,true,true,true
"[14, 34, 54, 120, 128, 173, 176, 238, 248, 271]",74,15040,0.66326538758153,0.7734856410783782,0.6441500718704001,0.6748509546417483,0.8144110679389923,0.8794803244407338,0,0,0
"[2, 13, 22, 26, 49, 92, 143, 147, 188, 210]",66,15048,1.683734879136335,0.7689513010683707,1.0393086454696656,0.6731014814280507,1.2975881007223884,0.8768986834682617,true,true,true
"[35, 86, 90, 150, 191, 259, 277, 283, 289, 311]",64,15050,1.2490227100684201,0.7709214768807617,0.8891107491384234,0.6737888621385679,1.117596845945988,0.8780213419278382,true,true,true
"[81, 134, 145, 157, 183, 208, 243, 257, 340, 395]",61,15053,0.7324196118329492,0.7731102161813613,0.6517668356059682,0.6747935751118276,0.8558151738739792,0.8792668628928088,0,0,0
"[9, 54, 92, 102, 127, 134, 151, 172, 176, 194]",58,15056,0.43872256873905574,0.7742335129857184,0.4955111157074429,0.6753909284284851,0.662361358126405,0.8799054000207741,0,0,0
